"x"	"i"	"j"	"k"	"y"
66.3505651133764	0	1	0	509.335078484539
17.4736484751702	1	0	3	140.121101783866
90.5514342655905	1	0	2	557.953707479227
24.6642928444855	1	1	2	179.401517979381
41.9988621352204	0	0	0	143.883526080854
-65.9561116924944	1	0	2	-233.934099232217
60.4770347456467	0	0	2	249.202049555858
28.7329810477248	1	1	1	196.463190109074
54.3695243214423	1	1	3	302.222958630513
38.6716946167824	1	0	0	199.678212448182
102.18752430925	1	1	2	610.475444328252
5.62534016921582	0	1	2	49.7711212208694
24.0463199085107	0	0	2	188.074755372475
18.0890280314194	0	0	1	98.3830659203223
89.4953261326292	1	1	2	624.836547270965
115.39926228962	0	1	2	678.327417577227
60.8093287291657	0	0	2	250.511677047163
29.1049415875652	1	0	1	92.8249644322288
-45.7238411454025	0	1	2	191.179233253322
41.6491960927113	1	0	0	67.6196121500803
-9.59061124398927	0	0	1	-70.6244373210775
48.5140500692386	1	1	1	137.657772846623
-43.2987354768631	1	1	3	36.5149890506114
48.9430298466491	1	1	1	366.547587301856
-11.0905050585186	0	0	1	-86.8622539048829
-50.3190281274337	1	0	1	-269.976159115759
73.2996403332399	1	1	3	462.213834186262
29.8179313505368	0	1	1	222.959702734347
35.1132992710325	0	1	1	213.590421666856
19.4760472932291	0	0	3	116.396742454084
74.900174528806	1	0	1	151.948310615275
99.5532776064039	1	0	2	556.625983333126
47.4250067836546	1	1	1	274.039515749367
63.7798575067388	0	1	2	196.333995768716
77.7028181672992	1	0	2	283.641444760143
62.716658392409	0	1	1	416.610500535151
54.913314808393	0	1	2	189.005618705675
87.062167677477	0	1	2	534.726274057353
90.7435432121473	1	0	2	421.443666604293
-9.86627997433245	1	0	2	23.5081712106259
54.5724619775242	1	0	1	239.627548449753
124.474702020217	1	1	1	647.032979517536
29.6934841741207	0	0	2	103.629551385178
55.8625668879416	0	1	1	423.826818828327
85.2227688009597	1	0	2	296.048940061248
108.480290677564	0	0	3	528.993477430484
96.4992801866464	1	1	2	346.820923534509
-25.8484126853225	1	0	1	-16.2651858420865
58.7306704921908	0	1	0	341.106230734327
41.7706366009419	1	0	1	316.11405181601
55.6734372835434	0	0	1	479.478092427787
9.14012053481949	1	0	1	44.3448971898877
14.4239830149664	0	1	0	232.581114742067
63.2110352957817	0	0	0	303.341774712061
56.8370200904612	1	0	1	244.312696703708
-50.1485270427464	1	0	2	-305.844031127221
82.1831895814541	0	1	1	405.0417460927
25.0338254541629	1	1	2	72.0576359243353
59.2186767071856	0	1	1	358.46247692605
58.6414239445359	1	1	1	442.32944696603
33.1879851531997	1	1	0	181.449085984648
11.516928292796	1	1	2	216.09512650601
41.0222653596041	1	0	1	157.748148134902
71.9106166569205	0	1	1	482.050303419981
63.92982012044	0	0	2	367.800998422432
-8.24119717164743	0	1	2	219.657035593288
49.0515641503346	0	0	3	333.286303585345
31.4549270325705	0	1	2	210.956961064128
-8.27280870124606	1	1	2	23.9835257464272
96.4766514703808	1	0	1	345.890368298955
2.89477255165887	0	1	0	150.032534703232
36.2274865702763	1	1	1	259.629631624978
89.0942233555172	0	1	0	629.385466026055
-6.88927584568837	0	0	1	-113.16607632616
0.38145866682062	1	1	0	331.452727057566
14.802524992968	1	0	2	287.859985543853
135.429028328046	0	1	1	414.982289025381
40.8202083151763	0	0	2	-38.5502450348903
-22.9364044267239	0	1	1	128.939041632782
-20.8529518229503	0	0	1	-16.4833320999888
39.8854146021654	1	1	1	309.090879517044
-17.5568722130856	1	0	3	48.5961877835104
56.9721005708527	0	1	2	442.53429288094
81.4393653128523	1	0	2	215.362990062199
-16.7929459009148	0	0	3	-98.1938594770849
22.3475335518136	0	1	2	172.17366076904
9.55541478812219	1	1	1	31.5943062135926
-12.5995950076482	0	0	1	-130.46940625332
22.4042569686197	1	1	0	228.373287993744
57.663579061109	1	1	0	446.439041767269
105.637448813808	1	1	2	552.475837514762
30.7715897199364	1	1	0	273.530472033281
36.6322772991713	1	0	1	120.390763499581
11.1905435172643	1	1	3	228.098520860547
58.5588307768766	0	1	3	277.088390947248
115.287077627298	0	1	2	618.161062821342
-63.5732155751587	1	1	3	-106.517122150201
63.1337626014577	1	1	1	516.706469530007
36.6156649799857	0	1	1	117.09364922051
127.794693158861	0	0	0	507.768875042054
43.4358782493738	1	1	1	146.574019614394
12.3877357086573	0	1	2	106.100976579331
19.915916103179	0	1	2	78.2162547376778
49.2479163480611	1	0	2	212.6346736758
35.0125734432009	0	1	2	381.230825999053
26.1532904934152	1	0	1	203.504853627854
40.0912907976824	0	0	2	219.158037141864
51.3997125818238	0	0	3	484.903556091877
47.7801754688299	1	1	1	449.220074634172
86.0424133586808	1	1	2	534.797241178663
16.4755553481342	0	0	3	90.7165122011654
10.5725088729672	0	1	2	185.116325246371
3.66153434553151	0	0	1	31.2192188144613
40.5194581034682	0	0	0	317.850066640066
-0.53665181365136	0	0	2	-33.1879503028487
30.8538002310518	1	1	3	382.692302087913
62.9920085487239	0	0	0	469.031272109574
32.8503156179179	1	1	2	204.499776225155
56.5136726605417	0	0	3	64.0547906114352
65.2267245077992	1	1	1	369.862376094086
29.5908827289824	1	1	0	225.876583092964
24.2669638844563	1	0	3	26.3893967490753
27.1290183027795	0	0	0	88.1946825361756
-11.7086729869229	0	1	3	91.6968570549688
91.4949852673806	1	0	1	471.073535966838
75.549595894681	1	1	0	337.935128838692
25.1183993279466	0	0	1	-16.0353775675616
8.11529481338316	0	1	2	132.247348530477
60.8588341811891	1	0	2	350.814589171854
48.0745622043602	1	0	1	308.944105626318
54.8300073158631	0	0	1	296.879279749113
116.060448774946	1	0	2	561.690978277909
81.6697194956824	1	1	2	775.910578766775
61.1948140362191	1	0	2	295.003815615989
-4.10909134735657	0	1	3	253.220189659083
127.113221456587	0	1	1	644.94927012511
11.0659723430631	1	0	3	240.058243105176
-22.1599663966383	1	0	0	38.4631000997825
25.8767145080419	1	1	1	332.073047476847
64.1311916494403	0	0	1	200.78283429865
68.3270553306062	0	0	1	212.814849087792
125.669125284068	1	0	2	367.412558847597
45.0063761820887	0	1	2	54.7790808948133
-45.1493132353256	1	1	1	-98.6876035590573
14.1734296367716	1	1	0	250.455148111963
119.236702574895	0	1	2	675.848260280097
-51.51113380404	1	0	2	-331.475820780841
17.6312031921314	1	1	2	177.236045662978
61.8207751588287	1	0	0	446.270211568969
3.64111556824913	1	0	2	-18.2402579825078
63.276335296648	1	1	2	600.164194997851
59.97384147993	0	1	3	499.480056582897
11.1165718222665	1	0	2	-157.281825239613
68.4076377287203	0	0	1	258.433072723491
9.93376322508935	0	1	2	89.4245844711331
53.3912512699115	0	0	2	123.472042369612
22.2037656204586	0	1	3	250.84245055727
58.4142320167095	1	1	2	462.219793497675
26.8142085796984	0	0	0	231.005670680506
84.1985931712942	1	1	3	478.777926674254
7.01502632327883	1	1	1	137.452287377723
84.0039369425656	0	1	1	583.230923937844
-12.10247388435	1	1	2	30.8729959583926
105.168553153359	1	0	1	648.282657334267
-19.8477100904721	0	1	1	-27.4631580536496
18.1227133533776	1	1	1	258.032603764665
35.2338776843872	0	1	3	462.883394584276
83.3247040517657	0	1	1	502.97805628248
74.4074032776467	0	0	3	399.210131547517
97.9572859311024	1	0	2	505.83206513454
22.0397236654636	1	1	0	204.186934959135
-36.9342888903665	0	1	2	112.369793322244
-6.94274550652975	1	0	1	244.844106272384
61.9187234066114	1	0	0	387.10933817785
67.1204674743154	0	0	2	339.785880206563
85.0025935575035	1	0	1	321.750287697725
45.6428599676845	0	1	1	96.222710489188
105.858241866307	0	1	0	622.664316353766
66.1139015508371	0	1	2	550.355168723135
110.716391674394	0	1	2	411.640766916028
147.790265476212	1	0	1	611.131625020939
39.1105156666895	1	1	3	363.277992918648
15.2532588866335	1	0	2	155.055289286583
21.2281539497046	0	1	3	90.642680084852
46.6461744854013	1	0	2	289.180877738887
22.0944263426984	0	1	2	263.977715655081
36.5732565970131	0	0	1	238.796611972088
68.0408878441254	0	0	0	150.628447972004
80.391581501533	0	1	0	360.106947708788
50.2923752586122	1	1	1	272.806387575556
53.0585734308927	1	1	1	377.660552992917
53.8251559560392	0	0	0	479.285471078739
67.2901549755872	0	1	2	268.574596893375
-4.57507492981545	1	0	2	14.4742542484804
107.375984306803	0	1	2	598.653972350556
38.9798094034001	0	1	1	308.780487297312
26.7851818721483	0	0	1	191.205222662878
90.4747163055931	1	1	2	611.775681940814
5.51770072828925	0	0	1	-75.6465942666008
-30.4125178594196	1	0	0	-24.0644628106533
13.2824457658485	0	1	1	327.814393411032
88.4693329986459	0	0	1	328.336841915861
16.4731058005869	0	1	2	176.581705703794
94.6837420076549	1	1	1	470.591449421697
8.23044113693754	0	1	3	100.308695221579
83.5442932094013	0	1	2	338.821199529498
44.5425840304936	1	0	2	244.039498231702
71.0115138791348	0	0	2	326.850886531644
157.554256076811	0	1	0	978.21564750054
48.7000527305384	0	0	0	228.36912741867
3.90022672309622	1	0	3	215.512134262633
63.602922236419	0	1	1	189.89154699335
27.5538770457891	0	0	1	-0.578532365694329
67.3836151775694	1	1	3	388.220529407981
138.080456716017	1	1	3	644.508449460054
102.970853455456	1	1	0	676.773337261008
82.253371800719	0	0	1	434.923507765271
66.4104539095595	1	0	1	315.775067130465
85.4160803647426	0	0	2	363.597841740866
73.4245012739655	0	1	0	526.759344490746
-3.1996275789361	1	0	0	179.471545341703
49.3265765080387	0	0	3	157.753446623679
-9.66271889702208	0	1	2	-39.3428744497989
-105.381552980596	0	1	3	-286.446272933364
-0.39844151967722	0	0	0	20.2575272644367
78.2638236420397	1	1	2	371.494122032075
47.1289459172849	0	0	2	257.994582841117
44.8303667264242	0	0	2	369.607608687488
8.21957816140775	0	1	3	31.4064252858509
-24.9091447371644	0	0	3	-8.48470776311721
151.130548268965	0	1	2	720.538769461197
37.0270658316679	0	1	2	267.217430049088
93.686563326531	0	1	1	470.469090947795
130.104957307005	0	1	3	860.550320878719
25.6242329689791	0	1	3	108.839159256102
73.7032809604686	1	0	2	506.286485871463
67.8767212265216	1	0	2	161.734416820675
39.0522598349316	0	1	2	295.696851809565
2.9296115296369	1	0	0	7.35927103655328
-5.06162351388891	0	0	3	-254.379213844329
69.9973871361227	1	0	2	312.536517047696
74.8101054343317	0	0	3	462.173449698409
68.6679444908362	1	0	1	488.442716563868
65.4624264960733	1	1	2	385.661806767014
54.7245382656592	1	0	1	133.013294024709
12.8540308121883	1	0	1	53.9836129475991
-15.1197795187165	0	1	2	-35.4324346756555
39.1702132192151	1	0	1	69.4813498414626
110.794255299213	1	1	2	645.849062640341
30.6331433408896	1	1	2	327.993913486997
-43.2663137331918	0	1	2	-257.994113006561
90.203308814991	1	1	2	346.811821479189
75.6319929979583	0	0	1	507.771520076325
-49.501536121631	0	1	2	-215.671592636185
23.578443506728	0	0	1	64.7508619203246
44.7255206352853	0	0	0	282.687484692969
22.8274563857032	0	1	0	318.952919761617
108.912443977704	1	0	0	555.514132115084
-7.3327969661534	1	0	1	-6.74680143583997
150.248630549026	1	1	1	733.886979856525
10.8284892539286	0	1	0	275.042561807522
70.3628046470098	1	0	2	324.140230637815
37.1724605408745	1	1	2	151.716028241048
-23.1401321513794	1	1	1	97.0155184114661
3.63397630790988	0	1	1	125.788909827407
12.703433317513	0	0	0	195.004754770432
-9.48513054068478	1	1	1	-17.8835232086894
79.8238841311867	0	1	3	357.363664462672
-17.9299625510882	0	1	1	50.4115381026894
149.253587487235	0	1	1	674.733067941204
71.1071842055329	0	1	2	475.597033728642
29.4979965413063	0	0	1	22.169661409283
82.1160933910996	1	1	1	483.483557896141
45.7738972421839	0	1	2	366.011960603322
83.3569361417687	1	0	2	543.656934727575
92.7089062534654	1	1	0	509.349189666762
17.3383129989538	0	1	1	111.713628908703
103.077257604518	1	1	1	521.909975687353
-25.7741479979844	0	1	2	-30.5229158392766
87.8096637113422	0	1	2	310.517923081729
-14.7614011221255	1	1	1	66.5129646337248
42.9701402921748	1	1	0	384.285963720414
-9.53641377891783	0	0	2	67.9406989496207
60.7790659714642	0	1	0	388.584727985762
21.7664571939495	1	0	3	123.980356185111
30.6774975685442	0	1	2	324.32575226412
68.939285412573	1	0	0	252.475986960693
73.5485921242187	1	1	0	375.505723522492
51.6023649669467	0	0	1	278.136474767953
-19.125452002897	1	0	2	-130.752405885025
122.385411715642	0	1	2	611.142880133225
104.641730137236	1	1	1	595.255280264431
57.0806857982313	1	1	1	508.396216452007
9.28175800426128	0	1	3	153.579562957568
116.634490461792	1	1	0	706.800265345559
9.16220426384582	0	0	2	21.9358944155213
-11.069017509235	1	0	1	163.380078108932
90.322997716713	1	1	3	600.08219770651
14.4623000329973	0	0	2	112.14702124018
79.2452651448362	1	1	1	309.275548096189
-8.96849165852257	0	0	1	66.4262453262457
100.600338007611	1	1	0	773.786446157412
72.8025587538814	1	0	2	517.656256063785
44.3226768716629	1	0	1	238.188009363109
42.21973960068	0	1	3	203.970050590128
77.5065376985799	0	0	1	257.926146725472
114.505330347896	1	0	3	453.271572919001
-71.8300718044846	0	0	1	-307.995322253982
6.11165557433656	1	0	2	-11.9830016146847
92.6414791493652	0	1	3	385.954620913313
-15.8502208807828	0	0	1	104.934721312581
111.026177733832	0	1	2	552.740299376298
63.4940972066373	1	1	1	435.188988425724
32.4750024819643	0	0	1	116.181393852537
20.8367976585488	1	0	0	144.129700641568
88.6775891744675	1	0	1	513.217787252826
55.4548852355323	0	1	2	191.284226430382
-26.9631719112596	0	0	2	-171.672188311348
70.554258298302	0	1	1	579.86531263389
73.6153447934999	1	1	3	481.601780739603
90.9899956674363	1	1	1	524.916977719152
2.12765351809736	0	1	1	217.322104586723
44.6705158253455	0	1	0	103.227203591589
14.0320413158914	1	1	0	152.23016487331
-1.89076574410215	1	0	1	47.1707512082285
53.2752861117747	1	0	2	370.068849481398
19.636647555445	1	1	1	77.5774027174775
3.58026220720143	1	0	2	205.677379292672
107.540501379436	0	0	2	429.579624603046
34.8058039990695	1	1	0	286.738240788245
43.9891064459325	0	0	1	247.267334609348
103.108253258705	1	0	1	558.957673523738
28.0250761335269	1	0	2	320.213434603935
12.0267269220053	0	0	3	158.047097419279
31.721821688847	0	0	1	170.89380836982
20.6895630637096	0	1	2	185.027400211646
-13.4762198300387	1	0	2	34.4967537502823
76.5105478652077	0	1	2	333.435677772399
83.2586273866465	1	0	1	409.597309886217
36.0244411708541	1	0	3	141.339519401137
66.0743370492761	1	0	0	308.834722899927
-2.9703295382734	1	1	2	201.754040055311
19.1495422059737	1	0	1	93.6188851364442
50.6831220417533	1	1	2	282.276597793284
-12.8699304660189	1	1	0	51.1126504737297
27.3108759726847	0	1	1	169.271026482973
96.7007154998028	1	0	3	525.103185839123
92.8868193153356	0	1	2	409.540984557153
66.9561205436814	0	0	2	111.553803575635
17.7373291799794	1	1	0	-30.7554198645722
25.7428879566654	0	0	1	318.220739947563
102.040687375664	0	0	2	268.492012441555
91.85020571314	1	0	1	454.69244486064
1.29013547352646	1	0	0	71.1064302936646
77.9827424092064	1	0	1	281.568412472565
49.0576647479477	0	0	2	354.467390782108
53.553681386925	1	1	1	283.06730842309
42.2259146772007	0	1	3	176.113519432032
-38.318068336426	1	0	2	-80.4730492886108
12.0166977990971	1	1	1	63.9084882717543
33.9754031373516	0	1	2	258.018256344256
48.2436548744566	0	1	1	445.025135954036
20.2266011032577	0	1	3	183.127378436105
50.3464555926455	1	0	0	330.016318560101
43.8979255385941	1	1	2	335.681209263722
55.5915203884397	1	1	2	405.621127371647
63.7717272661954	1	0	2	192.173343773607
-17.3427831641653	0	1	1	78.3631079028442
34.0432684252262	0	1	1	201.004940708944
11.4136315737792	0	0	2	93.8381523676711
4.66959884079862	0	1	0	26.1475345548232
74.2991875981795	1	0	2	143.69415267345
59.8124034650749	1	1	1	126.076472590074
-54.2479079374346	1	1	1	-44.8057762985883
78.8771232875083	0	1	2	424.004008966236
-23.0325306209804	1	1	1	-11.9914571722727
59.4050374426641	1	0	0	393.173403517311
30.1338403678104	0	0	2	96.9606999600339
-8.19589212689984	1	1	1	108.306922410504
52.7470814037802	0	1	2	410.040987654161
44.0706920181612	0	1	1	329.762544858172
56.5531176976025	1	0	0	330.079885504608
84.7115555044752	0	1	2	271.292540884601
29.4847685509611	1	0	2	79.1977487093976
86.6456566380204	1	1	2	362.674723987672
16.2647799885314	1	1	1	13.2375961177606
122.107494741908	0	0	1	439.470358943088
-11.9583404094084	0	0	2	-76.5551323574312
32.2856842677917	1	1	2	269.466650486768
67.7531135693611	1	0	0	324.045451727868
69.3624871531261	1	1	1	592.18090217744
119.973523240895	0	0	2	768.066647837768
95.5011635917114	1	1	1	614.773808824068
75.8813628247162	0	0	1	373.615766862364
108.149414399676	1	1	1	583.70173205067
79.550762368431	1	1	1	504.367348764434
-16.1021871043699	1	1	1	108.550259788556
-23.4751300613838	1	0	2	74.1372685804435
19.929212819747	0	1	2	286.949804264509
52.7948955795892	0	0	3	134.362858186301
101.341742332863	0	1	0	660.383645540878
1.65208937077661	0	1	2	118.359232396667
48.1860240619073	0	1	1	305.306577505383
52.1354556663949	1	0	0	118.189425768514
20.3490729708827	0	1	3	224.634900813123
-6.8387910549386	0	1	2	-17.2503480289376
78.6862851992758	0	1	2	261.738388870475
59.6476416938104	1	1	3	497.241391633778
108.671363517894	0	0	1	495.318644968854
-0.344600695019118	1	1	2	80.4190012408176
10.9914922816553	0	0	0	-29.9107403680178
41.4870625534752	0	1	1	234.106507196495
98.9297392301407	1	1	1	813.726206592069
139.206214510535	0	1	1	588.455596495621
-38.4600383206095	0	1	1	-82.2571580477759
46.7942384758046	0	1	3	281.755580201404
1.91024779947831	0	0	1	-0.52878471521276
1.3707773689551	1	0	2	228.939323606384
23.088875675375	0	0	1	178.839243539711
94.39304258658	0	1	1	337.124483729438
136.808857774352	0	0	0	558.181418696231
102.142132578705	1	0	3	472.410859112089
62.7052831032167	1	1	3	433.296670835986
6.30066305369943	1	0	1	122.29015847256
5.65844114537842	0	1	0	129.058052372803
37.9926023478625	1	0	2	224.865138560769
52.037792725926	1	1	0	379.238663080407
57.0771270193329	1	1	2	352.531789700372
46.0849909577899	0	0	3	271.575148969977
62.1668743461118	1	0	0	240.744331981427
20.0063218393271	1	0	3	237.843796438616
2.41071280596702	1	1	1	170.010163456307
21.1160874443554	1	1	2	77.5110846868338
91.6490152971935	1	1	2	427.487712445144
47.0929882019943	0	1	2	267.007370064739
41.3562670818288	0	1	1	136.337288706224
50.5688745540995	1	1	0	353.721201802598
-17.9786427238399	1	0	1	-112.309194307018
54.6907484403627	0	1	1	239.046431634553
56.71609213293	1	0	2	278.416536923324
-5.54234924406992	1	0	2	-57.2247060169331
22.2983688868829	0	0	2	70.3494319605138
64.7409554481886	0	0	0	306.896651583418
0.277249509852822	1	1	2	201.72506827757
42.4555368081459	0	0	2	263.778220716575
72.2201277114774	0	1	2	297.492780469338
93.237466978571	1	0	0	303.154812751056
64.4007409974972	0	1	2	424.568799007049
31.3355592881772	1	0	2	62.1423453298318
81.2409648444399	0	0	2	389.371706667507
5.25395520932592	1	0	1	115.618342486078
-1.46029742948399	1	1	1	97.5331675167836
23.6123273820993	0	1	0	130.568433153778
13.7942896188576	1	1	1	278.133528346036
43.8005168135892	0	1	3	212.579311689059
22.9775405922069	0	1	3	220.164351003055
40.6155034305519	0	1	2	288.360328645057
23.321566174238	1	1	1	110.331614273934
33.2092101502499	0	0	1	231.067340327191
103.603325167589	0	1	1	501.293544819494
35.7937605096571	0	1	2	323.214298754453
65.5709052251613	1	1	2	388.067637550274
35.5392075209634	1	1	1	140.360043614597
-23.6047032755335	1	0	1	64.3918546190167
70.7363859948085	0	0	3	343.000516893565
33.4023359470501	1	0	2	209.031676429902
25.0519193193569	1	0	2	192.847826383312
60.1041014830069	0	1	2	202.509529222852
41.4348097373697	0	0	2	78.805203237414
